purchase_month,purchase_day_of_week,days_until_expiry,quantity,used_before_expiry,item_beverage,item_dairy,item_fruit,item_grain,item_meat,item_snack,item_vegetable,storage_freezer,storage_fridge,storage_pantry,item_name,storage_temperature_c,storage_humidity_pct
0.636363636,0.333333333,0.826446281,0.222222222,0,False,False,False,False,False,True,False,False,True,False,brownie,4.06,69.93
0.636363636,0.0,0.013774105,0.111111111,1,False,False,False,False,True,False,False,False,False,True,ground_pork,26.3,78.31
0.090909091,0.5,0.112947658,0.555555556,1,True,False,False,False,False,False,False,False,True,False,soda,4.94,65.23
0.0,0.166666667,0.038567493,0.777777778,1,False,False,False,False,False,False,True,True,False,False,sweet_potato,-17.48,91.96
0.0,0.833333333,0.245179063,0.111111111,0,True,False,False,False,False,False,False,False,True,False,fruit_punch,3.91,66.28
0.363636364,0.666666667,0.03030303,0.222222222,1,False,False,False,False,False,False,True,False,False,True,cauliflower,28.34,83.52
0.636363636,0.666666667,0.509641873,0.888888889,1,True,False,False,False,False,False,False,True,False,False,iced_tea,-19.82,87.81
0.181818182,0.333333333,0.019283747,0.666666667,1,False,True,False,False,False,False,False,False,False,True,condensed_milk,29.8,83.35
0.454545455,1.0,0.002754821,0.888888889,1,False,False,True,False,False,False,False,False,True,False,kiwi,3.91,66.2
0.272727273,0.5,0.044077135,0.0,1,False,False,False,False,False,False,True,False,False,True,onion,27.11,72.82
0.272727273,1.0,0.011019284,0.0,1,False,False,False,False,True,False,False,True,False,False,minced_beef,-18.15,88.53
0.090909091,0.166666667,0.002754821,0.777777778,1,False,False,False,False,True,False,False,True,False,False,chicken_thigh,-17.67,85.78
0.363636364,0.0,0.016528926,0.222222222,0,False,True,False,False,False,False,False,False,True,False,cream_cheese,4.95,69.86
0.727272727,1.0,0.005509642,0.888888889,1,False,False,True,False,False,False,False,True,False,False,coconut,-17.21,90.36
0.181818182,0.666666667,0.008264463,0.888888889,0,False,False,False,False,True,False,False,True,False,False,ground_pork,-18.76,93.14
0.909090909,0.333333333,0.914600551,0.666666667,0,False,False,False,False,False,True,False,False,True,False,marshmallow,4.37,61.63
0.454545455,0.666666667,0.033057851,0.666666667,0,False,False,False,False,False,False,True,False,False,True,pumpkin,29.64,82.34
0.636363636,0.666666667,0.013774105,0.888888889,1,False,False,False,False,True,False,False,True,False,False,chicken_gizzard,-16.2,92.26
0.363636364,0.833333333,0.002754821,0.222222222,0,False,False,False,False,True,False,False,False,False,True,ground_pork,28.45,76.27
1.0,0.166666667,0.347107438,0.888888889,1,True,False,False,False,False,False,False,False,False,True,fruit_punch,29.73,82.99
0.636363636,1.0,0.013774105,0.0,1,False,True,False,False,False,False,False,False,True,False,butter,3.09,60.26
1.0,0.333333333,0.484848485,0.333333333,1,False,False,False,False,False,True,False,True,False,False,chocolate,-18.49,93.11
0.727272727,0.5,0.790633609,0.444444444,1,True,False,False,False,False,False,False,False,False,True,almond_milk,29.95,72.26
0.363636364,0.166666667,0.033057851,0.444444444,1,False,True,False,False,False,False,False,True,False,False,whipped_cream,-17.62,88.81
0.090909091,0.0,0.011019284,0.555555556,0,False,False,True,False,False,False,False,True,False,False,pineapple,-16.12,93.42
0.090909091,0.5,0.008264463,0.777777778,1,False,False,True,False,False,False,False,False,True,False,coconut,4.68,64.69
0.090909091,0.0,0.008264463,0.333333333,1,False,False,False,False,True,False,False,False,True,False,sausage,3.83,62.73
0.181818182,0.5,0.041322314,0.111111111,1,False,False,False,False,False,False,True,True,False,False,leeks,-19.77,93.65
0.181818182,0.666666667,0.016528926,1.0,1,False,True,False,False,False,False,False,False,False,True,chocolate_milk,29.25,85.0
1.0,0.5,0.019283747,0.888888889,1,False,False,False,False,False,False,True,True,False,False,broccoli,-16.01,90.55
0.909090909,1.0,0.779614325,0.333333333,1,False,False,False,False,False,True,False,False,True,False,chocolate,4.54,69.45
1.0,0.833333333,0.019283747,1.0,1,False,False,True,False,False,False,False,False,False,True,plum,29.4,73.71
0.454545455,1.0,0.143250689,0.222222222,1,True,False,False,False,False,False,False,True,False,False,kombucha,-18.2,86.29
0.454545455,0.166666667,0.432506887,0.333333333,1,False,False,False,True,False,False,False,False,False,True,flour,29.82,79.09
0.181818182,0.0,0.457300275,1.0,1,False,False,False,True,False,False,False,False,True,False,short_eats,3.46,66.72
0.272727273,0.833333333,0.038567493,0.111111111,1,False,False,False,False,False,False,True,True,False,False,lettuce,-17.53,88.58
0.363636364,0.333333333,0.002754821,0.555555556,1,False,False,False,False,True,False,False,False,True,False,beef_steak,3.23,66.72
0.363636364,1.0,0.035812672,0.888888889,1,False,True,False,False,False,False,False,True,False,False,cream_cheese,-17.92,92.72
1.0,0.833333333,0.019283747,0.111111111,1,False,False,False,False,True,False,False,False,False,True,beef_steak,28.08,82.78
0.0,0.5,0.426997245,0.333333333,1,False,False,False,False,False,True,False,True,False,False,sesame_snaps,-17.79,90.61
0.545454545,0.833333333,0.082644628,0.666666667,1,False,False,False,False,False,True,False,False,False,True,popcorn,29.51,76.05
0.545454545,0.0,0.046831956,0.0,1,False,False,False,False,False,False,True,False,True,False,spinach,3.27,60.29
0.818181818,0.166666667,0.002754821,0.777777778,1,False,False,False,False,True,False,False,False,True,False,chicken_wings,4.51,66.2
0.818181818,0.833333333,0.03030303,0.111111111,1,False,True,False,False,False,False,False,True,False,False,milk_powder,-17.18,87.13
0.909090909,0.833333333,0.027548209,0.111111111,1,False,False,True,False,False,False,False,False,True,False,watermelon,3.27,60.15
0.363636364,0.666666667,0.223140496,0.666666667,1,False,False,False,True,False,False,False,False,False,True,wheat_bread,27.4,78.85
0.454545455,0.833333333,0.011019284,0.777777778,1,False,False,True,False,False,False,False,False,True,False,pear,3.78,64.37
1.0,1.0,0.03030303,0.222222222,1,False,False,True,False,False,False,False,True,False,False,coconut,-16.38,88.48
0.090909091,0.5,0.002754821,0.888888889,1,False,False,True,False,False,False,False,True,False,False,orange,-17.94,92.84
0.272727273,0.166666667,0.022038567,0.888888889,0,False,False,True,False,False,False,False,False,False,True,apple,27.59,79.33
0.363636364,0.333333333,0.630853994,0.111111111,1,False,False,False,False,False,True,False,False,False,True,candy,29.45,84.24
0.0,1.0,0.022038567,0.888888889,1,False,False,True,False,False,False,False,True,False,False,coconut,-19.41,94.27
0.545454545,0.833333333,0.0,0.111111111,1,False,False,False,False,True,False,False,False,False,True,hotdog,27.97,73.87
0.0,0.333333333,0.03030303,0.444444444,1,False,False,True,False,False,False,False,False,False,True,plum,27.84,84.7
0.454545455,0.333333333,0.173553719,0.888888889,1,False,False,False,True,False,False,False,False,True,False,porridge_mix,3.99,63.29
0.181818182,0.333333333,0.002754821,0.555555556,0,False,False,True,False,False,False,False,False,True,False,blueberry,4.27,62.4
0.090909091,0.666666667,0.013774105,0.111111111,1,False,True,False,False,False,False,False,False,False,True,milkshake,26.3,71.93
1.0,0.0,0.005509642,0.666666667,1,False,False,False,False,True,False,False,False,False,True,hotdog,26.51,72.28
0.636363636,0.166666667,0.011019284,0.555555556,1,False,False,False,False,True,False,False,False,True,False,beef_steak,3.28,66.41
0.727272727,0.333333333,0.008264463,0.555555556,0,False,False,False,False,True,False,False,False,True,False,chicken_liver,3.36,63.46
0.090909091,0.0,0.011019284,0.0,1,False,False,True,False,False,False,False,True,False,False,kiwi,-16.41,89.74
0.727272727,0.5,0.011019284,0.222222222,1,False,False,True,False,False,False,False,False,True,False,guava,4.34,61.72
0.909090909,0.333333333,0.044077135,0.555555556,1,False,False,False,False,False,False,True,False,True,False,bell_pepper,3.38,60.41
0.818181818,0.5,0.407713499,0.222222222,1,False,False,False,True,False,False,False,True,False,False,millet,-19.32,87.79
0.363636364,0.0,0.23415978,0.444444444,0,False,False,False,True,False,False,False,False,True,False,oats,3.35,60.89
0.818181818,0.0,0.022038567,0.666666667,1,False,False,False,False,False,False,True,True,False,False,garlic,-19.52,89.61
0.363636364,0.5,0.922865014,0.777777778,0,True,False,False,False,False,False,False,False,False,True,juice,26.83,75.46
0.727272727,0.166666667,0.08815427,1.0,0,True,False,False,False,False,False,False,False,True,False,soda,4.01,66.9
0.181818182,0.0,0.019283747,0.333333333,1,False,False,False,False,False,False,True,False,True,False,cabbage,3.08,67.99
0.636363636,1.0,0.022038567,0.666666667,0,False,False,True,False,False,False,False,False,True,False,pomegranate,4.26,60.82
0.636363636,0.0,0.101928375,0.555555556,0,False,False,False,False,False,True,False,False,False,True,brownie,29.49,83.81
0.454545455,0.333333333,0.443526171,0.666666667,0,False,False,False,True,False,False,False,False,False,True,cereal,26.24,74.15
0.181818182,1.0,0.013774105,0.555555556,0,False,False,True,False,False,False,False,True,False,False,peach,-16.78,92.48
0.454545455,0.666666667,0.013774105,0.666666667,0,False,False,False,False,True,False,False,False,True,False,hotdog,3.37,62.09
0.818181818,0.666666667,0.011019284,0.111111111,1,False,False,False,False,True,False,False,True,False,False,chicken_thigh,-18.52,89.85
0.727272727,0.5,0.344352617,0.888888889,1,False,False,False,True,False,False,False,False,True,False,short_eats,4.24,63.69
0.636363636,0.0,0.008264463,0.555555556,1,False,False,False,False,True,False,False,False,True,False,chicken_breast,3.93,67.47
0.545454545,0.833333333,0.027548209,0.222222222,1,False,True,False,False,False,False,False,True,False,False,sour_cream,-19.85,87.52
0.0,0.666666667,0.680440771,0.0,0,False,False,False,False,False,True,False,False,True,False,pudding,4.43,68.95
0.636363636,0.166666667,0.38292011,1.0,1,False,False,False,True,False,False,False,True,False,False,porridge_mix,-17.95,90.32
0.181818182,0.666666667,0.008264463,0.666666667,0,False,False,False,False,False,False,True,False,True,False,mushroom,3.21,64.47
1.0,0.666666667,0.022038567,0.333333333,0,False,False,True,False,False,False,False,False,True,False,lemon,4.07,62.42
0.181818182,1.0,0.033057851,0.0,1,False,False,False,False,False,False,True,False,True,False,beetroot,3.54,63.77
0.272727273,1.0,0.019283747,0.666666667,0,False,True,False,False,False,False,False,False,True,False,condensed_milk,3.04,63.22
0.272727273,0.833333333,0.002754821,0.666666667,1,False,False,True,False,False,False,False,False,False,True,strawberry,26.85,74.91
0.454545455,0.833333333,0.013774105,0.888888889,1,False,True,False,False,False,False,False,False,True,False,butter,3.24,68.91
0.909090909,0.166666667,0.70523416,0.555555556,0,True,False,False,False,False,False,False,False,True,False,soy_milk,4.19,66.79
0.363636364,0.666666667,0.468319559,0.0,0,False,False,False,True,False,False,False,True,False,False,wheat_bread,-16.84,89.98
0.909090909,0.166666667,0.013774105,0.333333333,1,False,False,False,False,True,False,False,False,False,True,pork_chop,26.35,78.06
0.272727273,0.166666667,0.024793388,0.888888889,1,False,False,False,False,False,False,True,True,False,False,leeks,-17.65,92.45
0.818181818,0.5,0.013774105,0.111111111,0,False,False,False,False,True,False,False,False,False,True,mutton,27.73,71.91
0.0,1.0,0.484848485,0.555555556,1,False,False,False,True,False,False,False,False,True,False,bun_rotti,3.57,63.63
0.181818182,1.0,0.887052342,1.0,1,False,False,False,False,False,True,False,True,False,False,chocolate,-17.42,90.71
0.454545455,0.666666667,0.024793388,0.222222222,1,False,True,False,False,False,False,False,True,False,False,ghee,-18.58,94.87
0.545454545,0.166666667,0.03030303,0.444444444,1,False,True,False,False,False,False,False,False,False,True,whipped_cream,28.42,73.56
0.0,0.5,0.710743802,0.111111111,1,True,False,False,False,False,False,False,True,False,False,chocolate_drink,-19.59,86.53
0.727272727,0.5,0.757575758,0.888888889,1,False,False,False,False,False,True,False,True,False,False,energy_bar,-19.02,86.61
0.181818182,0.833333333,0.600550964,0.333333333,1,True,False,False,False,False,False,False,False,False,True,fruit_punch,26.75,74.28
0.545454545,0.833333333,0.002754821,0.777777778,1,False,False,False,False,True,False,False,False,False,True,sausage,26.69,83.45
0.545454545,0.0,0.360881543,0.444444444,0,True,False,False,False,False,False,False,False,False,True,soy_milk,26.32,77.87
0.0,0.666666667,0.035812672,0.444444444,1,False,True,False,False,False,False,False,False,True,False,cream,3.82,69.82
0.818181818,0.5,0.038567493,0.555555556,1,False,True,False,False,False,False,False,False,False,True,cream_cheese,26.45,75.97
0.727272727,0.166666667,0.641873278,0.666666667,1,False,False,False,False,False,True,False,False,True,False,candy,4.94,68.66
0.818181818,0.5,0.016528926,0.777777778,1,False,True,False,False,False,False,False,False,False,True,butter,29.27,73.87
0.272727273,0.666666667,0.801652893,0.333333333,1,False,False,False,False,False,True,False,False,False,True,pudding,26.68,80.03
0.363636364,0.0,0.603305785,0.222222222,1,True,False,False,False,False,False,False,True,False,False,almond_milk,-16.28,90.57
0.545454545,0.166666667,0.016528926,1.0,1,False,False,False,False,True,False,False,False,True,False,chicken_thigh,4.14,62.8
0.636363636,0.833333333,0.019283747,0.888888889,1,False,False,True,False,False,False,False,False,False,True,coconut,29.08,72.81
0.727272727,0.166666667,0.696969697,0.111111111,0,False,False,False,False,False,True,False,False,True,False,cookie,3.65,64.25
0.818181818,0.333333333,0.035812672,0.333333333,1,False,False,False,False,False,False,True,False,False,True,spinach,28.03,73.64
0.545454545,0.5,0.112947658,0.111111111,1,False,False,False,False,False,True,False,False,True,False,trail_mix,3.23,66.11
0.0,0.166666667,0.019283747,0.444444444,1,False,False,False,False,True,False,False,False,True,False,pork_chop,3.58,65.81
0.454545455,0.5,0.454545455,0.888888889,1,False,False,False,True,False,False,False,False,False,True,rice_cakes,26.62,77.22
0.818181818,0.5,0.314049587,0.666666667,0,False,False,False,True,False,False,False,False,True,False,bun_rotti,4.07,60.52
0.636363636,1.0,0.110192837,0.444444444,1,False,False,False,False,False,True,False,True,False,False,cheese_balls,-18.65,86.34
1.0,0.833333333,0.046831956,0.222222222,0,False,True,False,False,False,False,False,False,True,False,milk,3.13,69.9
1.0,0.5,0.022038567,0.111111111,0,False,False,True,False,False,False,False,False,True,False,kiwi,3.64,68.1
0.090909091,1.0,0.044077135,0.111111111,1,False,True,False,False,False,False,False,False,True,False,yogurt_drink,3.51,66.82
0.181818182,0.5,0.848484848,0.555555556,1,False,False,False,False,False,True,False,False,True,False,nachos,4.52,65.96
0.454545455,0.0,0.024793388,0.444444444,1,False,False,True,False,False,False,False,False,False,True,avocado,27.89,76.18
0.272727273,0.0,0.228650138,0.0,1,False,False,False,True,False,False,False,False,True,False,string_hoppers,3.7,69.3
0.0,0.0,0.38292011,0.888888889,1,True,False,False,False,False,False,False,True,False,False,chocolate_drink,-16.68,94.65
0.909090909,0.0,0.044077135,0.666666667,1,False,False,False,False,False,False,True,True,False,False,sweet_potato,-19.5,92.31
0.636363636,0.0,0.807162534,0.555555556,0,True,False,False,False,False,False,False,False,False,True,kombucha,29.75,72.72
0.727272727,0.0,0.016528926,0.111111111,0,False,True,False,False,False,False,False,True,False,False,cheddar,-19.73,92.41
0.909090909,0.0,0.005509642,0.444444444,1,False,False,True,False,False,False,False,True,False,False,lemon,-17.7,93.42
0.454545455,0.166666667,0.022038567,0.111111111,1,False,False,False,False,False,False,True,False,False,True,cabbage,26.56,81.93
0.636363636,0.0,0.011019284,0.888888889,0,False,False,False,False,True,False,False,False,False,True,sausage,26.81,72.45
0.818181818,0.666666667,0.013774105,0.555555556,1,False,False,True,False,False,False,False,False,True,False,grapes,3.33,68.15
0.272727273,0.0,0.024793388,0.555555556,1,False,True,False,False,False,False,False,False,True,False,chocolate_milk,4.33,65.23
0.636363636,0.333333333,0.002754821,0.0,1,False,False,False,False,True,False,False,False,False,True,chicken_wings,27.44,83.16
0.181818182,0.666666667,0.550964187,0.222222222,1,False,False,False,False,False,True,False,True,False,False,energy_bar,-18.43,93.17
0.454545455,0.666666667,0.044077135,0.666666667,1,False,False,False,False,False,False,True,False,False,True,ginger,27.76,75.65
0.545454545,0.666666667,0.016528926,0.333333333,1,False,False,False,False,False,False,True,False,True,False,corn,3.93,63.01
0.0,0.5,0.041322314,1.0,0,False,True,False,False,False,False,False,False,False,True,mozzarella,28.99,77.54
0.272727273,0.0,0.016528926,0.666666667,0,False,True,False,False,False,False,False,True,False,False,yogurt_drink,-19.07,94.0
0.727272727,0.666666667,0.024793388,0.111111111,1,False,False,False,False,False,False,True,False,True,False,onion,3.77,65.44
0.818181818,0.333333333,0.779614325,0.444444444,0,True,False,False,False,False,False,False,False,False,True,lemonade,29.63,79.36
0.909090909,1.0,0.016528926,0.222222222,1,False,False,False,False,False,False,True,False,True,False,cabbage,3.23,69.4
0.545454545,0.333333333,0.019283747,0.0,0,False,False,False,False,True,False,False,True,False,False,beef_steak,-17.49,88.35
0.727272727,1.0,0.005509642,0.333333333,1,False,False,True,False,False,False,False,False,True,False,kiwi,3.28,67.94
0.363636364,0.0,0.013774105,0.0,0,False,False,False,False,False,False,True,False,True,False,ginger,4.24,65.33
0.363636364,0.333333333,0.013774105,0.444444444,1,False,False,False,False,False,False,True,False,True,False,bell_pepper,4.79,67.89
0.818181818,0.166666667,0.046831956,1.0,0,False,True,False,False,False,False,False,False,True,False,cheese,3.3,63.12
0.818181818,0.166666667,0.013774105,0.0,0,False,False,False,False,True,False,False,True,False,False,pork_chop,-19.01,92.44
0.818181818,0.666666667,0.049586777,0.111111111,1,False,False,False,False,False,False,True,True,False,False,ginger,-19.87,90.7
0.454545455,0.833333333,0.024793388,0.0,1,False,False,True,False,False,False,False,False,True,False,guava,4.52,68.77
0.090909091,0.666666667,0.024793388,0.333333333,1,False,False,False,False,False,False,True,False,False,True,pumpkin,27.37,82.32
0.0,0.166666667,0.035812672,0.0,1,False,False,False,False,False,False,True,True,False,False,onion,-19.56,93.46
0.363636364,0.0,0.035812672,0.888888889,1,False,True,False,False,False,False,False,False,True,False,whipped_cream,3.25,63.97
0.545454545,0.0,0.008264463,0.111111111,1,False,False,False,False,True,False,False,False,True,False,mutton,4.59,61.5
0.181818182,0.666666667,0.358126722,0.666666667,1,False,False,False,True,False,False,False,True,False,False,flour,-19.08,92.22
0.181818182,0.833333333,0.179063361,0.444444444,1,False,False,False,False,False,True,False,True,False,False,wafers,-17.12,91.41
0.545454545,0.166666667,0.027548209,0.666666667,1,False,True,False,False,False,False,False,True,False,False,sour_cream,-17.22,90.43
0.090909091,0.0,0.140495868,0.222222222,1,True,False,False,False,False,False,False,False,True,False,syrup,3.5,63.46
0.363636364,0.666666667,0.041322314,1.0,1,False,True,False,False,False,False,False,False,True,False,ice_cream,3.36,69.08
0.545454545,0.333333333,0.713498623,0.444444444,1,True,False,False,False,False,False,False,True,False,False,coconut_water,-17.67,89.01
0.181818182,0.0,0.016528926,0.777777778,1,False,False,True,False,False,False,False,False,True,False,grapes,3.92,69.47
0.363636364,0.166666667,0.016528926,0.444444444,1,False,False,False,False,False,False,True,True,False,False,bell_pepper,-19.39,90.86
1.0,0.166666667,0.35261708,0.222222222,1,False,False,False,True,False,False,False,False,True,False,barley,4.01,66.11
0.454545455,0.666666667,0.41046832,0.444444444,1,True,False,False,False,False,False,False,False,False,True,lemonade,26.07,83.08
0.090909091,0.333333333,0.038567493,0.0,0,False,False,False,False,False,False,True,False,False,True,sweet_potato,29.73,78.48
0.272727273,0.833333333,0.016528926,0.333333333,1,False,False,False,False,True,False,False,True,False,False,beef_steak,-17.21,94.22
0.727272727,0.666666667,0.016528926,0.333333333,1,False,False,False,False,False,False,True,False,True,False,leeks,4.41,61.53
0.545454545,0.833333333,0.049586777,0.0,1,False,True,False,False,False,False,False,True,False,False,yogurt,-17.69,91.07
0.0,0.166666667,0.112947658,0.222222222,1,True,False,False,False,False,False,False,False,False,True,iced_tea,27.7,81.05
0.454545455,0.0,0.049586777,0.666666667,1,False,False,False,False,False,False,True,False,False,True,tomato,29.74,83.88
0.454545455,0.666666667,0.044077135,0.555555556,1,False,False,False,False,False,False,True,True,False,False,bell_pepper,-18.2,86.13
0.272727273,0.5,0.046831956,1.0,1,False,True,False,False,False,False,False,False,False,True,milk,29.94,82.58
0.272727273,0.666666667,0.597796143,0.555555556,1,True,False,False,False,False,False,False,False,False,True,syrup,26.5,83.81
0.454545455,0.0,0.906336088,0.555555556,1,False,False,False,False,False,True,False,False,True,False,jelly_cup,4.74,65.19
0.363636364,0.0,0.033057851,0.0,1,False,False,False,False,False,False,True,False,True,False,sweet_potato,4.18,63.99
0.545454545,0.5,0.011019284,0.555555556,1,False,False,True,False,False,False,False,False,False,True,pineapple,26.22,75.03
0.636363636,0.166666667,0.415977961,0.555555556,1,False,False,False,True,False,False,False,True,False,False,bread,-16.79,85.05
0.272727273,1.0,0.878787879,0.555555556,1,False,False,False,False,False,True,False,False,True,False,brownie,3.67,63.98
0.0,0.666666667,0.699724518,0.0,1,False,False,False,False,False,True,False,False,True,False,chocolate,4.07,69.2
0.454545455,0.166666667,0.002754821,1.0,0,False,False,False,False,True,False,False,False,False,True,chicken_gizzard,27.39,75.2
0.545454545,0.333333333,0.011019284,0.111111111,0,False,False,False,False,True,False,False,False,False,True,beef_steak,28.95,76.78
0.272727273,0.5,0.022038567,0.111111111,1,False,False,True,False,False,False,False,False,True,False,banana,3.45,64.52
0.090909091,0.833333333,0.03030303,0.777777778,0,False,False,False,False,False,False,True,False,True,False,onion,3.28,61.76
0.454545455,0.0,0.336088154,0.111111111,1,False,False,False,True,False,False,False,False,False,True,bread,27.99,76.28
0.363636364,0.333333333,0.280991736,0.0,1,False,False,False,True,False,False,False,True,False,False,short_eats,-16.34,88.62
1.0,0.666666667,0.033057851,0.555555556,0,False,True,False,False,False,False,False,True,False,False,yogurt_drink,-17.68,91.32
0.636363636,0.333333333,0.008264463,1.0,1,False,False,False,False,True,False,False,True,False,False,beef_steak,-19.95,91.64
0.545454545,0.5,0.707988981,0.888888889,1,False,False,False,False,False,True,False,False,True,False,nachos,3.36,69.61
0.454545455,0.333333333,0.033057851,0.777777778,1,False,False,False,False,False,False,True,False,False,True,corn,26.59,76.22
1.0,0.5,0.035812672,0.555555556,1,False,True,False,False,False,False,False,True,False,False,buttermilk,-19.66,94.97
0.545454545,0.833333333,0.107438017,1.0,1,False,False,False,True,False,False,False,False,False,True,noodles,28.01,78.93
0.363636364,0.5,0.002754821,0.666666667,1,False,False,False,False,True,False,False,True,False,False,chicken_liver,-19.73,92.5
0.272727273,0.0,0.008264463,0.0,1,False,False,False,False,True,False,False,False,True,False,lamb,3.42,68.98
0.727272727,0.333333333,0.027548209,0.444444444,1,False,True,False,False,False,False,False,True,False,False,ice_cream,-19.18,86.91
1.0,0.833333333,0.493112948,0.666666667,1,True,False,False,False,False,False,False,True,False,False,smoothie,-19.85,89.72
0.181818182,0.5,0.016528926,0.111111111,0,False,False,False,False,True,False,False,True,False,False,ground_pork,-17.74,85.66
0.181818182,0.333333333,0.005509642,0.333333333,1,False,False,True,False,False,False,False,False,False,True,kiwi,29.1,76.8
0.0,0.333333333,0.035812672,0.777777778,1,False,False,False,False,False,False,True,False,True,False,bell_pepper,4.05,64.41
1.0,0.166666667,0.019283747,0.777777778,1,False,False,True,False,False,False,False,True,False,False,banana,-18.4,90.6
0.454545455,0.666666667,0.008264463,0.888888889,1,False,False,True,False,False,False,False,False,True,False,mango,3.31,61.82
0.727272727,0.333333333,0.760330579,0.888888889,0,True,False,False,False,False,False,False,False,False,True,soda,29.45,84.19
0.272727273,0.333333333,0.013774105,0.444444444,0,False,False,True,False,False,False,False,True,False,False,lychee,-18.51,87.71
0.909090909,0.166666667,0.121212121,0.777777778,1,False,False,False,True,False,False,False,True,False,False,couscous,-17.42,89.09
0.272727273,0.333333333,0.03030303,0.444444444,1,False,False,True,False,False,False,False,True,False,False,pear,-19.9,86.56
0.181818182,0.666666667,0.47107438,0.777777778,1,False,False,False,True,False,False,False,False,False,True,crackers,28.86,79.88
0.545454545,0.5,0.03030303,0.555555556,1,False,False,True,False,False,False,False,True,False,False,blueberry,-19.89,87.22
0.272727273,0.666666667,0.275482094,0.666666667,1,False,False,False,True,False,False,False,False,True,False,bread,3.46,66.72
0.545454545,0.166666667,0.70523416,0.333333333,1,False,False,False,False,False,True,False,False,False,True,sesame_snaps,26.08,71.56
0.818181818,0.833333333,0.655647383,1.0,1,False,False,False,False,False,True,False,False,True,False,wafers,4.6,61.79
0.181818182,1.0,0.710743802,0.0,1,True,False,False,False,False,False,False,False,True,False,energy_drink,4.31,62.38
0.727272727,0.666666667,0.013774105,0.222222222,1,False,False,False,False,True,False,False,False,True,False,chicken_gizzard,3.2,62.43
0.727272727,0.333333333,0.953168044,0.111111111,1,False,False,False,False,False,True,False,False,False,True,marshmallow,28.89,82.84
0.0,0.0,0.159779614,0.0,1,False,False,False,True,False,False,False,False,True,False,noodles,4.66,63.97
0.818181818,0.0,0.484848485,0.222222222,1,True,False,False,False,False,False,False,False,True,False,milk_drink,4.34,62.05
0.363636364,0.833333333,0.008264463,0.777777778,1,False,False,False,False,True,False,False,True,False,False,lamb,-18.83,93.96
0.909090909,0.0,0.578512397,0.0,0,True,False,False,False,False,False,False,False,True,False,kombucha,3.03,60.86
0.909090909,0.833333333,0.022038567,0.777777778,1,False,False,True,False,False,False,False,False,True,False,lychee,3.42,60.27
0.454545455,0.5,0.008264463,0.888888889,1,False,False,True,False,False,False,False,False,False,True,apple,26.73,78.75
0.181818182,0.166666667,0.785123967,0.111111111,1,False,False,False,False,False,True,False,False,True,False,wafers,3.84,68.93
0.181818182,1.0,0.308539945,0.222222222,0,False,False,False,True,False,False,False,False,True,False,quinoa,4.63,63.42
0.636363636,0.333333333,0.683195592,0.777777778,1,False,False,False,False,False,True,False,False,False,True,doughnut,27.04,75.7
0.727272727,0.0,0.093663912,0.666666667,1,False,False,False,True,False,False,False,True,False,False,quinoa,-17.64,87.68
0.363636364,0.5,0.179063361,0.222222222,1,True,False,False,False,False,False,False,False,False,True,soy_milk,28.5,76.14
0.0,0.166666667,0.292011019,0.888888889,1,False,False,False,True,False,False,False,True,False,False,couscous,-17.79,89.36
0.545454545,0.0,0.03030303,0.111111111,0,False,False,True,False,False,False,False,False,True,False,kiwi,3.59,69.48
0.727272727,0.666666667,0.752066116,0.0,0,True,False,False,False,False,False,False,False,True,False,energy_drink,4.53,61.4
0.363636364,0.666666667,0.393939394,0.777777778,0,True,False,False,False,False,False,False,False,True,False,soda,4.74,64.87
0.909090909,0.333333333,0.027548209,0.0,1,False,False,True,False,False,False,False,False,True,False,kiwi,4.79,68.0
0.0,0.166666667,0.005509642,0.777777778,1,False,False,True,False,False,False,False,False,True,False,blueberry,3.85,60.22
0.0,0.166666667,0.123966942,0.888888889,1,False,False,False,False,False,True,False,False,True,False,marshmallow,3.54,65.42
1.0,0.5,0.024793388,0.444444444,1,False,True,False,False,False,False,False,False,False,True,cheese,28.53,73.87
0.636363636,1.0,0.044077135,0.555555556,0,False,True,False,False,False,False,False,False,True,False,ghee,3.28,68.35
0.181818182,0.166666667,0.842975207,0.222222222,1,False,False,False,False,False,True,False,False,False,True,biscuits,29.94,77.89
0.454545455,0.0,0.044077135,0.0,1,False,True,False,False,False,False,False,False,True,False,milk_powder,3.34,62.72
0.636363636,0.166666667,0.027548209,1.0,1,False,False,False,False,False,False,True,True,False,False,cucumber,-19.93,94.14
1.0,0.333333333,0.019283747,1.0,1,False,False,True,False,False,False,False,False,True,False,watermelon,3.24,65.77
0.818181818,0.833333333,0.79338843,0.0,1,True,False,False,False,False,False,False,False,True,False,vitamin_water,3.55,65.54
0.272727273,0.333333333,0.928374656,0.888888889,1,True,False,False,False,False,False,False,False,False,True,smoothie,28.61,82.45
0.090909091,0.333333333,0.454545455,0.222222222,1,False,False,False,True,False,False,False,True,False,False,couscous,-19.17,85.11
1.0,0.166666667,0.848484848,0.777777778,1,False,False,False,False,False,True,False,True,False,False,chips,-19.45,94.0
0.0,0.333333333,0.209366391,0.555555556,1,False,False,False,False,False,True,False,True,False,False,chips,-16.5,90.97
0.909090909,0.5,0.451790634,0.333333333,1,False,False,False,True,False,False,False,True,False,False,cereal,-17.6,91.65
